1	-0.391207
2	-0.984994
3	-1.585010
4	-2.186561
5	-2.788494
6	-3.390522
7	-3.992574
8	-4.594632
9	-5.196691
10	-5.798751
11	-6.400811
12	-7.002871
13	-7.604931
14	-8.206990
15	-8.809060
16	-9.411102
17	-10.013950
18	-10.615449
19	-11.235457
20	-11.837982
21	-12.172404
22	-12.153323
23	-12.786682
24	-11.662866
25	-12.245999
