1	-0.391207
2	-0.984994
3	-1.585010
4	-2.186561
5	-2.788366
6	-3.389664
7	-3.993250
8	-4.565755
9	-4.906657
10	-5.476532
11	-5.418540
12	-5.175502
13	-5.476532
14	-5.418540
15	-5.543478
16	-4.027164
17	-3.558202
18	-3.314736
19	-2.603544
20	-2.118189
21	-2.357984
22	-1.352951
23	-0.556863
24	-0.248180
25	0.301030
